"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPL7",4.72250152420948e-06,-0.281708493243331,0.645,0.729,0.112966958960615,"8","RPL7"
"TGFBI.3",4.82948003747248e-06,-0.282689578873931,0.442,0.588,0.115525991976379,"8","TGFBI"
"GSTP1.2",5.2830417358896e-06,-0.296007616096782,0.513,0.657,0.126375641364215,"8","GSTP1"
"GNB2L1.1",7.58649937661338e-06,-0.252182769130097,0.853,0.908,0.181476651587969,"8","GNB2L1"
"CCNL1.1",8.5342162201791e-06,-0.286314921778744,0.406,0.543,0.204146986202904,"8","CCNL1"
"TSPO.4",1.86746417179626e-05,-0.271527902469741,0.528,0.641,0.446716104535383,"8","TSPO"
"HLA-DRB5.3",2.0139273028286e-05,-0.417588399309585,0.381,0.512,0.481751550109629,"8","HLA-DRB5"
"PKM.4",2.12091513842663e-05,-0.291666124829499,0.569,0.651,0.507344110263035,"8","PKM"
"OGFRL1.2",2.14006675988716e-05,-0.269465200551169,0.381,0.52,0.511925369632608,"8","OGFRL1"
"MALAT1.2",2.64943417717852e-05,-0.290608765610242,1,0.999,0.633771149522874,"8","MALAT1"
"CTSB.3",5.78610573060354e-05,-0.269236556487925,0.69,0.756,1,"8","CTSB"
"NCF2.5",0.000193230581514015,-0.250207741228232,0.741,0.781,1,"8","NCF2"
"RGS2.5",0.00098631666657444,-0.292161567080111,0.65,0.713,1,"8","RGS2"
"FCGR3A.2",3.80924206688915e-92,1.72452945283979,0.989,0.345,9.11208794820553e-88,"9","FCGR3A"
"CDKN1C.2",1.33221500312491e-82,1.05279119287559,0.816,0.205,3.18679150897509e-78,"9","CDKN1C"
"PSAP.4",1.57168471342678e-80,0.771966017156647,1,0.998,3.7596270029882e-76,"9","PSAP"
"FCGR3B.2",2.69228952111962e-75,1.0334753421104,0.858,0.246,6.44022576347025e-71,"9","FCGR3B"
"CSF1R.9",1.04727484659415e-56,1.02739640294062,0.953,0.549,2.50518616053786e-52,"9","CSF1R"
"SIGLEC10.2",3.53567312176015e-55,0.842101663224567,0.816,0.303,8.45768367456244e-51,"9","SIGLEC10"
"VCAN.7",5.2127947829099e-52,-2.36818313513853,0.174,0.718,1.24695264001988e-47,"9","VCAN"
"LYZ.7",1.32118819452517e-51,-2.15529491684269,0.589,0.845,3.16041428012367e-47,"9","LYZ"
"MS4A7.2",2.22091535754752e-51,0.986906513223966,0.884,0.447,5.31265162678941e-47,"9","MS4A7"
"S100A8.8",7.75509146597264e-50,-2.39540813554469,0.142,0.691,1.85509542957532e-45,"9","S100A8"
"COTL1.6",9.05630514665822e-49,0.785124691774703,1,0.889,2.16635875413211e-44,"9","COTL1"
"NAP1L1.8",3.5743050313215e-47,0.900439012234844,0.974,0.599,8.55009506542415e-43,"9","NAP1L1"
"LYN.9",8.37225039786274e-47,0.893950466361017,0.974,0.689,2.00272601767275e-42,"9","LYN"
"RHOC.2",1.67166064015927e-46,0.698033657734526,0.621,0.195,3.99877941732499e-42,"9","RHOC"
"LST1.7",5.99809495530604e-45,0.811331976390197,0.968,0.706,1.43480429425876e-40,"9","LST1"
"RP11-290F20.3.2",8.87544930748338e-44,0.700861954034193,0.689,0.255,2.1230962288431e-39,"9","RP11-290F20.3"
"TCF7L2.2",4.26379447938702e-43,0.62710405546924,0.626,0.201,1.01994227741417e-38,"9","TCF7L2"
"RPS19.7",6.46544262054389e-43,0.822184249553449,0.984,0.767,1.5465985292603e-38,"9","RPS19"
"IFITM2.2",1.59146541310528e-42,0.789630305440934,0.763,0.344,3.80694441468915e-38,"9","IFITM2"
"TNFRSF1B.8",1.27385439362057e-41,0.828004144283474,0.989,0.837,3.04718709497978e-37,"9","TNFRSF1B"
"S100A9.7",2.68999637045223e-41,-2.41922529624228,0.516,0.779,6.43474031775878e-37,"9","S100A9"
"IFITM3.2",4.11632612845111e-38,0.701838743711172,0.716,0.298,9.84666373186791e-34,"9","IFITM3"
"HLA-E.6",1.85748314206451e-37,0.618037461627048,1,0.978,4.44328542413252e-33,"9","HLA-E"
"WARS.7",2.81975297360659e-37,0.795464172645974,0.858,0.491,6.74513108816431e-33,"9","WARS"
"SPN.2",2.41712870659538e-36,0.783535204878937,0.789,0.407,5.78201357904682e-32,"9","SPN"
"FOS.9",5.37969753801683e-36,-1.13937379022962,0.621,0.876,1.28687744806901e-31,"9","FOS"
"PIK3AP1.2",5.42413369506687e-35,0.718979394392209,0.832,0.463,1.29750702119695e-30,"9","PIK3AP1"
"PTP4A2.7",5.62872650031634e-33,0.685199733568336,0.942,0.756,1.34644766614067e-28,"9","PTP4A2"
"AIF1.6",7.34556898163557e-33,0.685811506216103,0.979,0.833,1.75713355609705e-28,"9","AIF1"
"MTSS1.2",7.69987409684721e-33,0.5325229375276,0.637,0.238,1.84188688270682e-28,"9","MTSS1"
"PTPRC.7",5.15710536715593e-32,0.611039911104262,1,0.921,1.23363117487737e-27,"9","PTPRC"
"SAT1.5",8.96162164922865e-32,0.7352418578758,0.974,0.82,2.14370951471199e-27,"9","SAT1"
"CD14.7",1.83988484018633e-30,-0.971220072306355,0.105,0.546,4.40118852620971e-26,"9","CD14"
"NFKBIZ.2",2.35023177288345e-30,0.68312111050064,0.774,0.417,5.62198942391451e-26,"9","NFKBIZ"
"FTL.3",1.02614532521146e-29,0.621196613203884,1,0.974,2.45464223243834e-25,"9","FTL"
"PAG1.2",4.16434929001918e-29,0.542273203442129,0.611,0.246,9.96153993665488e-25,"9","PAG1"
"CYFIP2",1.25456782076092e-28,0.512876470513061,0.532,0.2,3.0010516840422e-24,"9","CYFIP2"
"ITGAL.5",6.17105071351726e-28,0.552200724633313,0.832,0.471,1.47617704118046e-23,"9","ITGAL"
"FCER1G.5",6.14494811894876e-27,0.595709039762806,0.858,0.577,1.46993303953373e-22,"9","FCER1G"
"SNX18.1",7.65656949548317e-27,0.560249829228652,0.658,0.32,1.83152798901453e-22,"9","SNX18"
"WDR11",2.30129015937235e-26,0.498046604450962,0.532,0.211,5.50491619023459e-22,"9","WDR11"
"EMR2.1",4.41530590194544e-25,0.463679006516407,0.563,0.242,1.05618532480437e-20,"9","EMR2"
"VASP.5",3.87351461529319e-24,0.554419201875163,0.832,0.526,9.26583431124284e-20,"9","VASP"
"MBD2.2",4.42530136739119e-24,0.578485650024286,0.705,0.396,1.05857634009365e-19,"9","MBD2"
"SLC2A6",8.83224322313274e-24,0.509453445294887,0.521,0.218,2.11276090140558e-19,"9","SLC2A6"
"MNDA.6",1.4221814728779e-23,-0.825153188478237,0.432,0.702,3.40200030127122e-19,"9","MNDA"
"SERPINA1.5",2.96200220832337e-23,0.510788549687447,0.911,0.674,7.08540548253033e-19,"9","SERPINA1"
"LILRB1.2",7.96277930430252e-23,0.543123835928933,0.684,0.367,1.90477643738221e-18,"9","LILRB1"
"IER5.2",1.84106028790957e-22,0.460109182301606,0.7,0.363,4.40400031470848e-18,"9","IER5"
"LILRA1",2.80993597855108e-22,0.415972447862451,0.574,0.257,6.72164785429203e-18,"9","LILRA1"
"GPX1.5",3.51694586881176e-22,-0.672340765571309,0.237,0.581,8.41288621278462e-18,"9","GPX1"
"MTPN.2",5.11624049859063e-22,0.487131303542314,0.647,0.335,1.22385588966786e-17,"9","MTPN"
"LILRB2.5",3.1566115721823e-21,0.557081469638972,0.837,0.582,7.55093054181727e-17,"9","LILRB2"
"CAP1.7",4.85913450713708e-21,0.545682513059345,0.932,0.771,1.16235356545226e-16,"9","CAP1"
"MAPKAPK3",6.03542713290584e-21,0.424807228528219,0.637,0.326,1.44373452446241e-16,"9","MAPKAPK3"
"SLC44A2.1",6.4596365598311e-21,0.409147570515556,0.532,0.237,1.5452096614772e-16,"9","SLC44A2"
"DRAP1",6.65299320724453e-21,0.363345994656149,0.521,0.223,1.59146250510497e-16,"9","DRAP1"
"SOD1",9.19007128080409e-21,0.432090426026564,0.532,0.24,2.19835695108115e-16,"9","SOD1"
"RASSF5.2",1.0910285951661e-20,0.487788132411763,0.753,0.444,2.60984950249682e-16,"9","RASSF5"
"PPM1F",2.11817622870366e-20,0.420732075578322,0.584,0.282,5.06688935668203e-16,"9","PPM1F"
"MAFB.2",3.48148442558281e-20,0.488439863280929,0.742,0.432,8.32805889443663e-16,"9","MAFB"
"SECTM1",5.6268433913484e-20,0.374433330669651,0.611,0.292,1.34599720764445e-15,"9","SECTM1"
"CMTM6.2",9.79186200163262e-20,0.470382604979794,0.768,0.491,2.34231130941054e-15,"9","CMTM6"
"PTPN6.4",7.08693533623028e-19,0.484980067114964,0.763,0.508,1.69526580177965e-14,"9","PTPN6"
"TPM3.3",3.00882205419494e-18,0.479672582808886,0.937,0.782,7.19740323583971e-14,"9","TPM3"
"FAM49A",3.7243687876207e-18,0.373765435612607,0.526,0.249,8.90906257686748e-14,"9","FAM49A"
"CFD.3",5.55173676013126e-18,0.499939656869133,0.795,0.523,1.328030950391e-13,"9","CFD"
"ARPC5",7.29135382882731e-18,0.452380602767219,0.863,0.699,1.74416474939378e-13,"9","ARPC5"
"ACTB.3",1.38833338084828e-17,0.428199318537209,0.979,0.965,3.32103228032717e-13,"9","ACTB"
"SCIMP",1.46619107707945e-17,0.335058931238457,0.563,0.267,3.50727567548174e-13,"9","SCIMP"
"LRRC25.2",3.59115471163984e-17,0.410217654685783,0.616,0.34,8.59040118571365e-13,"9","LRRC25"
"MSN.3",7.61465705295939e-17,0.467139486498627,0.926,0.785,1.82150211363841e-12,"9","MSN"
"ANXA1.5",8.4612334787887e-17,-0.635866483657168,0.458,0.713,2.02401166046105e-12,"9","ANXA1"
"FOSB.7",1.05674249495256e-16,-0.621111723468698,0.195,0.504,2.52783372217602e-12,"9","FOSB"
"FTH1",1.68424873011122e-16,0.379539346533537,0.521,0.26,4.02889138729905e-12,"9","FTH1"
"HCK.2",2.53158025514622e-16,0.416615866833456,0.763,0.499,6.05579312833527e-12,"9","HCK"
"RNF149",2.73239394950574e-16,0.392004808383434,0.553,0.293,6.53615956661268e-12,"9","RNF149"
"C5AR1.1",5.06312016061683e-16,0.41459330897098,0.653,0.383,1.21114897362115e-11,"9","C5AR1"
"UTRN.4",5.13743024547312e-16,0.478242446188551,0.747,0.493,1.22892468901962e-11,"9","UTRN"
"VPS35",6.71849020088792e-16,0.360580405113876,0.558,0.292,1.6071300409544e-11,"9","VPS35"
"MYL6.4",8.94274489975819e-16,0.46139411761308,0.926,0.841,2.13919400747116e-11,"9","MYL6"
"TMSB4X.2",1.02996558389407e-15,0.373933459123306,0.984,0.979,2.46378067323301e-11,"9","TMSB4X"
"NAAA",1.04639562263845e-15,0.358252952206275,0.542,0.28,2.50308296891345e-11,"9","NAAA"
"ASAH1.1",1.94735312809691e-15,0.42006443009052,0.8,0.564,4.65826341772061e-11,"9","ASAH1"
"ITGA4.4",2.20084005780812e-15,0.399554461684016,0.753,0.473,5.26462950228281e-11,"9","ITGA4"
"BID",3.34422574754432e-15,0.367185658706271,0.563,0.304,7.99972241070076e-11,"9","BID"
"GRN.6",4.08165252337157e-15,-0.560256991611569,0.516,0.716,9.76372100115712e-11,"9","GRN"
"PILRA.1",4.09439547146089e-15,0.408708243262158,0.653,0.395,9.79420340728160e-11,"9","PILRA"
"KDM1B",4.91406170080086e-15,0.332148353292197,0.521,0.266,1.17549269944857e-10,"9","KDM1B"
"PGK1.4",5.42243798914446e-15,0.374683083122605,0.8,0.59,1.29710139138325e-10,"9","PGK1"
"ATG3.1",1.15106172038497e-14,0.33602513632427,0.595,0.326,2.75345474133288e-10,"9","ATG3"
"RHOB",1.27480516103839e-14,0.32883646422954,0.547,0.286,3.04946142571992e-10,"9","RHOB"
"TXNIP.4",1.36068334201229e-14,0.523433048304445,0.974,0.939,3.25489062242761e-10,"9","TXNIP"
"RXRA",1.92365990746613e-14,0.411551973274722,0.679,0.446,4.60158686464972e-10,"9","RXRA"
"TUBA1A.1",2.68371750950182e-14,0.391543206394308,0.753,0.507,6.41972065447932e-10,"9","TUBA1A"
"ADRBK2.1",3.21813591422699e-14,0.410735996851748,0.621,0.366,7.69810292042239e-10,"9","ADRBK2"
"POU2F2.3",4.07989017890992e-14,0.425662850522468,0.742,0.505,9.75950529697042e-10,"9","POU2F2"
"ARPC2.3",4.14791905612783e-14,0.431473875155583,0.921,0.804,9.92223717416338e-10,"9","ARPC2"
"WASF2.3",4.31190973767044e-14,0.402941302966114,0.726,0.518,1.03145192834815e-09,"9","WASF2"
"MYD88.1",4.53945429308405e-14,0.314649229385444,0.616,0.345,1.08588286144864e-09,"9","MYD88"
"MYO1G.1",7.19295344280409e-14,0.335791677497882,0.605,0.34,1.72062639305317e-09,"9","MYO1G"
"KCTD12.3",2.11154273912493e-13,-0.494119796853187,0.305,0.55,5.05102138626075e-09,"9","KCTD12"
"RAB10.2",5.66600518483207e-13,0.358470893922205,0.605,0.368,1.35536510026368e-08,"9","RAB10"
"WSB1.1",6.07134234711901e-13,0.35551764717576,0.6,0.37,1.45232580285434e-08,"9","WSB1"
"YBX1.3",8.91556356391088e-13,0.392220083473744,0.874,0.714,2.13269196012312e-08,"9","YBX1"
"SEPT9.2",9.14395418286818e-13,0.371534814877257,0.684,0.469,2.1873252800839e-08,"9","SEPT9"
"B2M.1",1.66000136932789e-12,0.26272649163124,1,1,3.97088927556925e-08,"9","B2M"
"RPLP1.5",2.06898880162072e-12,-0.469262130184369,0.674,0.813,4.94922811235693e-08,"9","RPLP1"
"LYST.4",2.40864708127126e-12,0.409482951811396,0.8,0.636,5.76172468310897e-08,"9","LYST"
"RNASET2",2.75915502499179e-12,0.413068714558274,0.695,0.49,6.60017473528287e-08,"9","RNASET2"
"ZNF217",2.97120204200227e-12,0.340213554146315,0.526,0.295,7.10741240467363e-08,"9","ZNF217"
"MT-CO2.1",3.42269068475537e-12,0.329898962159647,1,0.981,8.18741838700331e-08,"9","MT-CO2"
"AMICA1.5",3.9292361058635e-12,-0.503200211332202,0.458,0.64,9.39912568883607e-08,"9","AMICA1"
"CSK.1",7.02424229414312e-12,0.29349759193269,0.553,0.312,1.68026899918197e-07,"9","CSK"
"ZFAND5.3",7.65558181838521e-12,0.430798875174994,0.763,0.603,1.83129172677593e-07,"9","ZFAND5"
"SELPLG.2",8.3729547840115e-12,0.29874360651438,0.579,0.336,2.00289451388339e-07,"9","SELPLG"
"ACTR2.4",8.73002549232798e-12,0.397753338581657,0.884,0.761,2.08830939801978e-07,"9","ACTR2"
"TSPAN14.2",8.75262974091056e-12,0.298143178285714,0.589,0.345,2.09371656032322e-07,"9","TSPAN14"
"CUX1.1",9.96262339605999e-12,0.307559804599125,0.6,0.359,2.38315914257151e-07,"9","CUX1"
"TCIRG1",1.11103282032885e-11,0.296932816809893,0.537,0.31,2.65770160950864e-07,"9","TCIRG1"
"CD97",1.18790281041599e-11,0.35686733503457,0.542,0.33,2.8415823127961e-07,"9","CD97"
"SYNGR2.1",1.22524745201545e-11,0.346944538436608,0.632,0.412,2.93091442996615e-07,"9","SYNGR2"
"LNPEP",1.32558209694089e-11,0.323696320431534,0.505,0.283,3.1709249340923e-07,"9","LNPEP"
"APLP2.6",1.44068985516098e-11,-0.521543093636404,0.758,0.843,3.44627420253058e-07,"9","APLP2"
"RAPGEF1.1",1.89186314603579e-11,0.314612224079093,0.532,0.309,4.5255258316322e-07,"9","RAPGEF1"
"LMO2",2.08321201956194e-11,0.316999076002243,0.568,0.339,4.98325147199411e-07,"9","LMO2"
"NAMPT",2.53123502158554e-11,0.33069920824673,0.553,0.327,6.05496729513477e-07,"9","NAMPT"
"DCAF7",3.94109640783066e-11,0.294044707741675,0.505,0.285,9.42749671717173e-07,"9","DCAF7"
"HLA-DPA1.6",3.94808501659836e-11,0.259449355927519,0.879,0.709,9.44421416820495e-07,"9","HLA-DPA1"
"PRKCB.1",4.72621668410892e-11,0.399162238673167,0.711,0.52,1.1305582930057e-06,"9","PRKCB"
"MALAT1.3",5.36969834097032e-11,-0.486931762408528,1,0.999,1.28448554014351e-06,"9","MALAT1"
"YWHAZ.2",8.20313458504386e-11,0.334854789079485,0.753,0.56,1.96227182408834e-06,"9","YWHAZ"
"ACTR3.4",9.42039900838452e-11,0.321120484459225,0.779,0.577,2.25345364679566e-06,"9","ACTR3"
"RNA18S5.4",1.96217032015302e-10,-0.357324983632835,1,1,4.69370762283805e-06,"9","RNA18S5"
"PTPN18",2.02669589355807e-10,0.317402385633272,0.637,0.427,4.84805924698025e-06,"9","PTPN18"
"STK10.2",2.25277026578151e-10,0.323329703892993,0.658,0.446,5.38885175277596e-06,"9","STK10"
"RGS19",3.29283740484238e-10,0.303890107099309,0.584,0.371,7.87679635612347e-06,"9","RGS19"
"GDI2",3.6145678002366e-10,0.323449401950846,0.737,0.536,8.64640763494597e-06,"9","GDI2"
"DOCK2",5.50663383536487e-10,0.329251688017379,0.721,0.527,1.31724187975763e-05,"9","DOCK2"
"ITGB1",9.46149557558618e-10,0.279600252788238,0.505,0.304,2.26328435663597e-05,"9","ITGB1"
"OAZ1.2",9.50726858168418e-10,0.276845072496477,0.984,0.925,2.27423371742467e-05,"9","OAZ1"
"PFN1.1",1.00676574042688e-09,0.313403527847824,0.716,0.539,2.40828432767514e-05,"9","PFN1"
"CPVL.2",1.29335249038974e-09,-0.415858922102477,0.332,0.541,3.0938284922613e-05,"9","CPVL"
"HSPA8",1.40287907450874e-09,0.316148022478877,0.679,0.473,3.35582703413237e-05,"9","HSPA8"
"RALB",1.43565535728132e-09,0.268071208179205,0.537,0.322,3.43423118015264e-05,"9","RALB"
"SH2B3",1.59698677626837e-09,0.298173414653753,0.511,0.314,3.82015206751156e-05,"9","SH2B3"
"AGPAT3.1",1.60543912014213e-09,0.348094081078885,0.563,0.384,3.840370919292e-05,"9","AGPAT3"
"BCAS4.3",2.0579850752206e-09,0.315047319288846,0.721,0.543,4.92290609843521e-05,"9","BCAS4"
"ARL6IP5",2.16955758825139e-09,0.318636518281691,0.647,0.462,5.18979870685615e-05,"9","ARL6IP5"
"GNS",2.17370720681661e-09,0.343299327396204,0.647,0.471,5.19972500942601e-05,"9","GNS"
"TSC22D3.1",2.51148806589545e-09,0.315236620765798,0.742,0.515,6.00773060242851e-05,"9","TSC22D3"
"CDC42",5.56232059052276e-09,0.273553012585277,0.747,0.571,0.000133056270845895,"9","CDC42"
"TMEM66",6.25828199918475e-09,0.303011797104784,0.726,0.542,0.000149704363702498,"9","TMEM66"
"PABPC4",8.31548817588453e-09,0.294957237532427,0.537,0.347,0.000198914792655334,"9","PABPC4"
"AHNAK.3",1.09412426997417e-08,-0.38414349133306,0.958,0.974,0.000261725466620521,"9","AHNAK"
"TPT1.5",1.43142642716649e-08,-0.306601832860068,0.968,0.971,0.000342411515642496,"9","TPT1"
"VIM.6",1.61700644565873e-08,-0.422557672896788,0.916,0.91,0.000386804111866025,"9","VIM"
"PLXNB2.1",1.77131077855729e-08,0.284169448867414,0.574,0.391,0.000423715251338688,"9","PLXNB2"
"ARHGDIB.1",1.83195615615129e-08,0.292695358186941,0.874,0.755,0.00043822223211295,"9","ARHGDIB"
"HCLS1.1",2.09413176611228e-08,0.286545281334879,0.811,0.634,0.000500937259771718,"9","HCLS1"
"MT-RNR2",2.55634020179157e-08,-0.273062281340779,1,1,0.000611502139670561,"9","MT-RNR2"
"GNB2L1.2",2.68536312644191e-08,-0.329886980864765,0.889,0.905,0.000642365713476169,"9","GNB2L1"
"PLEK.2",3.48347851759053e-08,0.311627174197317,0.784,0.638,0.00083328289619283,"9","PLEK"
"FCN1.8",3.50747424077957e-08,-0.459280233763673,0.832,0.828,0.000839022913136882,"9","FCN1"
"RAC2",3.81226088595391e-08,0.253095143032615,0.547,0.361,0.000911930926529035,"9","RAC2"
"SOD2.3",6.30521354773496e-08,0.340328287680571,0.711,0.561,0.00150827013275368,"9","SOD2"
"ITGAX",6.4492947381684e-08,0.265068835255292,0.553,0.377,0.00154273579431726,"9","ITGAX"
"CD52",6.84991665127173e-08,0.302298991062927,0.684,0.506,0.00163856856215071,"9","CD52"
"GNB1",7.15593936633372e-08,0.273654835731417,0.684,0.513,0.00171177225582069,"9","GNB1"
"LRRFIP1.3",7.87204455590282e-08,0.311371322118914,0.874,0.752,0.00188307177821751,"9","LRRFIP1"
"MYL12B",1.12976421838058e-07,0.263865150370453,0.584,0.404,0.00270250898678818,"9","MYL12B"
"ANXA5.1",1.13495329312313e-07,0.264839407334737,0.758,0.597,0.00271492177247983,"9","ANXA5"
"NACA",2.48052763300483e-07,0.296260379750332,0.868,0.731,0.00593367015091086,"9","NACA"
"RNA28S5.5",3.60555329236569e-07,-0.442469632635623,1,1,0.00862484403066796,"9","RNA28S5"
"BIN2.3",3.93538877896436e-07,0.268789080559601,0.684,0.513,0.00941384349816065,"9","BIN2"
"HK1",4.66447176984293e-07,0.278246138743667,0.516,0.364,0.0111578829206413,"9","HK1"
"RPLP0.4",6.5275767677767e-07,-0.337014392072649,0.611,0.738,0.0156146163861986,"9","RPLP0"
"ARHGAP30",7.52005473504468e-07,0.264183505887287,0.774,0.645,0.0179887229317004,"9","ARHGAP30"
"TLN1",7.97498909919595e-07,0.265478033206084,0.889,0.786,0.0190769714241866,"9","TLN1"
"CFL1.1",8.19817800129803e-07,0.27557824622224,0.847,0.755,0.019610861596905,"9","CFL1"
"FGL2.1",8.69986191840068e-07,0.255976062298295,0.926,0.857,0.0208109396950063,"9","FGL2"
"RPL22",9.01778275411689e-07,-0.283122768869634,0.384,0.566,0.021571438126123,"9","RPL22"
"HSP90AA1",1.31408072884603e-06,0.347625316368801,0.789,0.666,0.0314341251147259,"9","HSP90AA1"
"RHOA.1",1.43123104991128e-06,0.260016263344275,0.895,0.787,0.0342364779449277,"9","RHOA"
"GSTP1.3",1.94432430096506e-06,-0.306752109561584,0.526,0.656,0.0465101816033852,"9","GSTP1"
"MOB1A",2.28687353564838e-06,0.27086639559221,0.658,0.523,0.054704301846245,"9","MOB1A"
"FLNA.2",5.72206033779615e-06,0.256002368037332,0.826,0.747,0.136877405340422,"9","FLNA"
"CAPNS1",6.45983228758858e-06,0.253390435715345,0.7,0.571,0.154525648151406,"9","CAPNS1"
"MT-ND5.1",9.58358388782313e-06,0.28807380765309,0.905,0.845,0.229248910180617,"9","MT-ND5"
"RPS13.2",1.10151736534344e-05,-0.263960460457353,0.711,0.8,0.263493968963805,"9","RPS13"
"ZNF106.1",1.12156170124443e-05,0.272252935863172,0.721,0.6,0.268288774554681,"9","ZNF106"
"SMAP2",1.45112336584918e-05,0.251402324358967,0.763,0.626,0.347123220344783,"9","SMAP2"
"S100A4.2",1.93785244060209e-05,0.265914021187869,0.795,0.743,0.463553682316426,"9","S100A4"
"PKM.5",2.11591317630082e-05,-0.303799486250966,0.563,0.651,0.506147590902919,"9","PKM"
"NFKBIA.5",2.64407313248273e-05,-0.333413723733616,0.568,0.689,0.632488734021195,"9","NFKBIA"
"RPL31.1",3.06762529813301e-05,-0.277390388065154,0.779,0.84,0.733806647566397,"9","RPL31"
"RPS3A",3.67616291789311e-05,-0.261863283432114,0.553,0.665,0.879374931589212,"9","RPS3A"
"CCNL1.2",3.85176881036705e-05,-0.272089447493754,0.416,0.542,0.921381617127902,"9","CCNL1"
"MACF1.2",6.59946629567189e-05,0.313229848317221,0.595,0.466,1,"9","MACF1"
"RGS2.6",0.00029816894022718,-0.302786518196175,0.674,0.711,1,"9","RGS2"
"LYZ.8",1.38049796665884e-80,1.43714228594411,1,0.819,3.30228918604461e-76,"10","LYZ"
"LGALS2",1.39478118738142e-28,0.536195335349658,0.583,0.231,3.33645607833508e-24,"10","LGALS2"
"CPVL.3",8.85244268432112e-28,0.623215046581705,0.84,0.509,2.11759281451645e-23,"10","CPVL"
"VCAN.8",1.45707810307309e-26,0.702343716686422,0.984,0.667,3.48547653036114e-22,"10","VCAN"
"MS4A6A.4",2.17877546584196e-24,0.567535172171573,0.797,0.449,5.21184879184055e-20,"10","MS4A6A"
"HLA-DRA.5",4.51375811246747e-24,0.662261408918487,0.968,0.848,1.07973607808334e-19,"10","HLA-DRA"
"MNDA.7",7.27497200384328e-23,0.511166384157931,0.936,0.67,1.74024605303935e-18,"10","MNDA"
"CD74.5",3.56684307054479e-21,0.495360771246979,0.995,0.938,8.5322453090502e-17,"10","CD74"
"FCN1.9",4.0170003181931e-21,0.535238706524421,0.984,0.819,9.60906646114972e-17,"10","FCN1"
"APLP2.7",8.57827586151762e-21,0.486637899262029,0.957,0.831,2.05200936883363e-16,"10","APLP2"
"HLA-DRB1.5",1.10856047610315e-20,0.623172839803367,0.984,0.854,2.65178751488634e-16,"10","HLA-DRB1"
"CD14.8",1.52316305912329e-19,0.49535886883191,0.85,0.499,3.64355835372883e-15,"10","CD14"
"MPEG1.2",5.8882103488926e-19,0.477136241225168,0.92,0.738,1.4085187975586e-14,"10","MPEG1"
"TNFAIP2.3",1.62452070402936e-18,0.494603649717722,0.85,0.632,3.88601597610862e-14,"10","TNFAIP2"
"GAPDH.1",9.33251737694131e-18,0.430409382278933,0.706,0.424,2.23243148173813e-13,"10","GAPDH"
"AP1S2.4",1.05325032357546e-17,0.433384347390434,0.786,0.494,2.51948009902485e-13,"10","AP1S2"
"GPX1.6",4.77662910061491e-17,0.467381400347705,0.818,0.544,1.14261744715809e-12,"10","GPX1"
"CTSB.4",1.9871113687634e-16,0.431061737211321,0.914,0.742,4.75336910521892e-12,"10","CTSB"
"OGFRL1.3",3.31432493328403e-16,0.456967222844589,0.754,0.497,7.92819667290873e-12,"10","OGFRL1"
"CST3.1",5.78323741252427e-16,0.390489831905839,0.947,0.813,1.38340822144993e-11,"10","CST3"
"HLA-DMB",4.51587685354079e-15,0.330283220108976,0.647,0.357,1.08024290213549e-10,"10","HLA-DMB"
"SAMHD1.2",7.3551615665539e-15,0.407334857799734,0.93,0.853,1.75942819833536e-10,"10","SAMHD1"
"KCTD12.4",8.49846535031761e-15,0.419230914312068,0.77,0.52,2.03291789644947e-10,"10","KCTD12"
"AOAH",1.47819990941924e-14,0.425424077035293,0.647,0.413,3.53600200332176e-10,"10","AOAH"
"AMICA1.6",5.21641418693177e-14,0.384593041605218,0.84,0.616,1.24781843765595e-09,"10","AMICA1"
"HLA-A.5",1.36894219535424e-13,0.375175639406932,0.984,0.945,3.27464662550687e-09,"10","HLA-A"
"TKT.4",2.08141380690202e-13,0.43283000575211,0.947,0.833,4.97894996749032e-09,"10","TKT"
"EEF1A1",2.44684903767126e-13,0.306875142934768,0.989,0.985,5.85310758301342e-09,"10","EEF1A1"
"TPT1.6",2.71711430378121e-13,0.354600620374012,1,0.969,6.49960912607504e-09,"10","TPT1"
"GSTP1.4",4.72175877388849e-13,0.394970434160692,0.813,0.638,1.12949191630187e-08,"10","GSTP1"
"RPLP1.6",6.38310368298531e-13,0.351431375881094,0.963,0.795,1.52690223200692e-08,"10","RPLP1"
"NCF2.6",1.02044601885608e-12,0.346731269392427,0.93,0.769,2.44100892170562e-08,"10","NCF2"
"TYROBP.5",1.18303923497904e-12,0.347476777061628,0.995,0.904,2.82994815399336e-08,"10","TYROBP"
"GRN.7",1.44909818032641e-12,0.364448005617013,0.93,0.69,3.46638775715881e-08,"10","GRN"
"VIM.7",2.42817575650864e-12,0.391922396438959,0.989,0.905,5.80843922714431e-08,"10","VIM"
"CTSH.1",6.72922620348353e-12,0.319530339340873,0.642,0.41,1.6096982001353e-07,"10","CTSH"
"TGFBI.4",6.92422008790794e-12,0.334054235238869,0.791,0.566,1.65634268722846e-07,"10","TGFBI"
"HLA-DPB1.5",7.53152257227899e-12,0.383430192884221,0.834,0.667,1.80161551451486e-07,"10","HLA-DPB1"
"ALDH2.3",9.79349668042955e-12,0.320219000084709,0.674,0.409,2.34270234092555e-07,"10","ALDH2"
