"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"FCN1.11",1.10352557071484e-11,-0.684805575447212,0.626,0.837,2.63974351770696e-07,"15","FCN1"
"C10orf54.1",1.4505790563731e-11,-0.50430378723123,0.45,0.697,3.46993016075009e-07,"15","C10orf54"
"LST1.12",1.62635254731372e-11,-0.593347167092185,0.527,0.73,3.89039792842916e-07,"15","LST1"
"LILRB2.8",2.37205788644645e-11,-0.545230452472973,0.344,0.608,5.67419967016854e-07,"15","LILRB2"
"HLA-DMB.1",7.82349554041057e-11,0.441708883340144,0.603,0.364,1.87145836822161e-06,"15","HLA-DMB"
"SAMHD1.6",1.24052531498568e-10,0.592384209653039,0.885,0.856,2.96746060597725e-06,"15","SAMHD1"
"RPS11.3",1.4268440300408e-10,0.481214291612392,0.962,0.943,3.41315360426059e-06,"15","RPS11"
"SOD2.3",1.54965243731958e-10,-0.520825091605191,0.298,0.582,3.70692359531216e-06,"15","SOD2"
"PTPRC.11",5.30548995181363e-10,-0.469576670322924,0.878,0.927,1.26912625137334e-05,"15","PTPRC"
"CD14.11",2.90823024291117e-09,-0.587623756894539,0.29,0.53,6.95677756406782e-05,"15","CD14"
"ASAH1.2",4.06421397302415e-09,-0.409120482409828,0.336,0.588,9.72200624487107e-05,"15","ASAH1"
"RPS3.1",4.47444407214852e-09,0.445926885349316,0.893,0.808,0.000107033176649865,"15","RPS3"
"CSF1R.13",4.10539641006686e-08,-0.52923284801297,0.366,0.582,0.000982051875252092,"15","CSF1R"
"POU2F2.5",5.44244118269688e-08,-0.440155766857179,0.313,0.528,0.00130188635531292,"15","POU2F2"
"APLP2.10",5.57180113100759e-08,-0.467851413368907,0.779,0.841,0.00133283054854832,"15","APLP2"
"DUSP1.2",6.40012220463992e-08,-0.401944791521146,0.634,0.816,0.00153097323257192,"15","DUSP1"
"RPS2",6.41946559137114e-08,0.350564903341664,0.947,0.922,0.00153560036411189,"15","RPS2"
"BIN2.4",6.60867281949592e-08,-0.395782853630581,0.305,0.532,0.00158086062515162,"15","BIN2"
"KLF6.1",8.29828254461328e-08,-0.418203416213551,0.664,0.832,0.00198503216749694,"15","KLF6"
"LYST.5",9.44767730106584e-08,-0.473896885375742,0.45,0.654,0.00225997888718796,"15","LYST"
"UBC.1",2.39060867889869e-07,-0.334946134094908,0.878,0.936,0.00571857502079356,"15","UBC"
"VASP.8",3.01290256452354e-07,-0.392847193669268,0.344,0.553,0.00720716422459675,"15","VASP"
"CST3.4",3.14184253597633e-07,0.597684695495286,0.878,0.819,0.00751560153030899,"15","CST3"
"SRGN.7",3.65659529909382e-07,-0.38776634168933,0.695,0.817,0.00874694161496232,"15","SRGN"
"HLA-A.7",3.69590199056265e-07,-0.350939365338905,0.893,0.95,0.00884096715162491,"15","HLA-A"
"RPS8",3.77329375825741e-07,0.381918821098802,0.863,0.789,0.00902609599912755,"15","RPS8"
"RPS6",4.22459188968076e-07,0.404577979518393,0.954,0.942,0.0101056462593054,"15","RPS6"
"CFD.2",4.51660783738078e-07,-0.356242329196842,0.313,0.549,0.0108041776077986,"15","CFD"
"LAPTM5.2",4.80112218132032e-07,-0.341726002907934,0.847,0.902,0.0114847643699363,"15","LAPTM5"
"RPL3.1",5.14202935153476e-07,0.351095800184811,0.924,0.892,0.0123002484118063,"15","RPL3"
"WARS.11",7.01802404715747e-07,-0.427979797332105,0.313,0.522,0.0167878153232054,"15","WARS"
"KCTD12.7",7.05683213431614e-07,0.319843567518786,0.725,0.527,0.0168806481484976,"15","KCTD12"
"OAZ1.3",7.33593276450357e-07,-0.338484672626461,0.855,0.932,0.017548284765969,"15","OAZ1"
"HLA-C.1",7.8202723334669e-07,-0.322165578134605,0.893,0.959,0.0187068734488862,"15","HLA-C"
"B2M.3",1.06209918155658e-06,-0.251948840672751,1,1,0.0254064745220149,"15","B2M"
"RPS23",1.74964810770618e-06,0.384592347058763,0.763,0.659,0.0418533323844395,"15","RPS23"
"BTG1",1.91087113926647e-06,-0.369039913998279,0.42,0.592,0.0457099485223931,"15","BTG1"
"PTP4A2.9",2.43658906565869e-06,-0.39844477804864,0.641,0.772,0.0582856470396215,"15","PTP4A2"
"RPL10A",2.62091334583207e-06,0.333509102821397,0.771,0.639,0.062694868145649,"15","RPL10A"
"GNAI2.2",3.65312641370888e-06,-0.310184136681824,0.71,0.824,0.0873864369423301,"15","GNAI2"
"RPLP0.4",3.89179376507376e-06,0.406307363716092,0.817,0.726,0.0930955986543295,"15","RPLP0"
"TSC22D3.3",4.2054626403624e-06,-0.339355872495541,0.344,0.536,0.100598871820109,"15","TSC22D3"
"LYN.14",4.56594061896304e-06,-0.480785878789562,0.611,0.71,0.109221865546215,"15","LYN"
"CTSB.6",4.67950404504615e-06,-0.361981102618947,0.634,0.757,0.111938416261549,"15","CTSB"
"ARRB2.1",4.81467032339198e-06,-0.300859965330467,0.42,0.607,0.11517172880586,"15","ARRB2"
"RGS2.8",6.17301499774699e-06,-0.327507638111511,0.511,0.718,0.147664691761106,"15","RGS2"
"RPS4X",7.76621111222664e-06,0.294543284603583,0.916,0.87,0.185775536015573,"15","RPS4X"
"RPL6",8.6716269915572e-06,0.294785092974681,0.87,0.71,0.20743398926504,"15","RPL6"
"RNA28S5.7",1.07140703763929e-05,0.399352885727325,1,1,0.256291277473694,"15","RNA28S5"
"LTA4H",1.07797610989375e-05,-0.286084298144319,0.328,0.527,0.257862665247685,"15","LTA4H"
"TSPO.7",1.1045984373441e-05,-0.31239547681319,0.489,0.641,0.264230992197082,"15","TSPO"
"GNB2L1.3",1.3045886445813e-05,0.291480180156445,0.916,0.904,0.312070649670293,"15","GNB2L1"
"CCDC88A",1.43510329215452e-05,0.329075343016878,0.595,0.453,0.343291058516284,"15","CCDC88A"
"RPL18A",1.61837657599083e-05,0.319845724260238,0.771,0.648,0.387131860742766,"15","RPL18A"
"ZNF106.1",2.21349801928714e-05,-0.321993691799108,0.443,0.615,0.529490861193677,"15","ZNF106"
"RPS12",2.27752071946425e-05,0.265637676729988,0.87,0.791,0.544805731303044,"15","RPS12"
"CD44.2",2.30985218610918e-05,-0.283029638696004,0.588,0.763,0.552539741439177,"15","CD44"
"FYB.3",2.38940440332021e-05,-0.346920328385555,0.496,0.632,0.571569427318228,"15","FYB"
"RCSD1.1",3.01845160215613e-05,-0.289973359342158,0.397,0.559,0.722043807751769,"15","RCSD1"
"RPS18.2",4.21644068619185e-05,0.424647677709824,0.809,0.762,1,"15","RPS18"
"TXNIP.7",4.81063588573533e-05,-0.344421077704218,0.924,0.941,1,"15","TXNIP"
"HCK.4",5.79920957663493e-05,-0.274305906666591,0.336,0.522,1,"15","HCK"
"GRB2.1",6.92154058244107e-05,-0.268530069000889,0.588,0.719,1,"15","GRB2"
"CAST.2",7.48397090016951e-05,-0.296530859714633,0.397,0.551,1,"15","CAST"
"S100A4.2",0.000124443142226274,-0.269783344843477,0.611,0.752,1,"15","S100A4"
"RPL18",0.00013236299402531,0.271797347732231,0.832,0.854,1,"15","RPL18"
"RPSAP58",0.000151169368119924,0.329997298509632,0.527,0.435,1,"15","RPSAP58"
"PGK1.4",0.000162184002749683,-0.281245535054303,0.466,0.609,1,"15","PGK1"
"RPS3A.1",0.000179340125531771,0.263042799817944,0.779,0.653,1,"15","RPS3A"
"RPL14",0.00018034063630317,0.293411936312144,0.771,0.691,1,"15","RPL14"
"DAZAP2.1",0.000180681132678955,-0.263777219906652,0.427,0.577,1,"15","DAZAP2"
"FCER1G.7",0.000255281907130808,-0.28424214755134,0.473,0.599,1,"15","FCER1G"
"WASF2.5",0.000263524848976875,-0.285454913313772,0.405,0.536,1,"15","WASF2"
"RPL8.1",0.000302843858804671,0.285463062547427,0.901,0.906,1,"15","RPL8"
"S100A6.4",0.000475011703848621,-0.262568086615317,0.649,0.773,1,"15","S100A6"
"MALAT1.7",0.000533324724948541,-0.258935473280534,1,0.999,1,"15","MALAT1"
"RPL27A",0.000705393460499197,0.287039946971404,0.87,0.783,1,"15","RPL27A"
"ZFAND5.5",0.000740533672099332,-0.272755926541885,0.496,0.617,1,"15","ZFAND5"
"RNA18S5.6",0.00076552554671142,0.285491972512628,1,1,1,"15","RNA18S5"
"RNF213.3",0.00104249335152117,-0.253374313931267,0.489,0.634,1,"15","RNF213"
"RPL31.2",0.0010686676233571,0.275753012166885,0.87,0.835,1,"15","RPL31"
"RPL35A",0.0011023239133137,0.26371979070041,0.718,0.667,1,"15","RPL35A"
"MNDA.11",0.00121228890309712,-0.40167916508238,0.679,0.686,1,"15","MNDA"
"RPS14.1",0.00122429919461783,0.252647905652361,0.954,0.926,1,"15","RPS14"
"AKAP13",0.00142426204706086,-0.262008127053596,0.55,0.646,1,"15","AKAP13"
"CD52.2",0.00148989591410978,-0.25443263497478,0.412,0.521,1,"15","CD52"
"RPL19.1",0.00160996791544191,0.267047509695181,0.863,0.879,1,"15","RPL19"
"PPP1R15A.8",0.00222339839899423,-0.261513248215515,0.504,0.595,1,"15","PPP1R15A"
"ACTG1",0.00519991143632177,0.27273099119669,0.916,0.909,1,"15","ACTG1"
"NAP1L1.13",0.00619658890262613,-0.364467703944511,0.588,0.623,1,"15","NAP1L1"
"PSAP.7",4.85042357127735e-37,0.597180814386157,1,0.998,1.16026982248525e-32,"16","PSAP"
"HLA-DRB1.8",1.27789059664777e-20,0.724937989397389,0.985,0.857,3.05684209624114e-16,"16","HLA-DRB1"
"CD74.9",2.09916403605859e-20,0.673416738002413,0.992,0.939,5.02141029065575e-16,"16","CD74"
"HLA-DRA.10",7.02734489837702e-20,0.767579260012295,0.969,0.85,1.68101117314077e-15,"16","HLA-DRA"
"HLA-B.4",2.31202827844799e-14,0.348910108815105,1,1,5.53060284487543e-10,"16","HLA-B"
"CPVL.8",1.15582241194029e-13,0.529971846502742,0.779,0.518,2.76484279160237e-09,"16","CPVL"
"EGR1",1.67624210941468e-13,0.611579768990312,0.511,0.252,4.00973874993085e-09,"16","EGR1"
"HLA-DPB1.9",2.11975733884043e-13,0.549696758620286,0.863,0.669,5.07067153024020e-09,"16","HLA-DPB1"
"MARCKS",2.29535777943594e-13,0.459309136059462,0.656,0.361,5.49072534418872e-09,"16","MARCKS"
"HLA-DPA1.9",5.42184391350593e-13,0.564306541929884,0.863,0.713,1.29695928254975e-08,"16","HLA-DPA1"
"PEA15",2.53765366645225e-11,0.3819418011207,0.527,0.264,6.07032133552043e-07,"16","PEA15"
"CST3.5",4.06362830825412e-11,0.464340237981473,0.878,0.819,9.72060527617467e-07,"16","CST3"
"HLA-A.8",1.27752183883363e-09,0.364408271682035,0.969,0.947,3.05595999067392e-05,"16","HLA-A"
"DUSP6.3",1.69349214355191e-09,0.517758310066702,0.786,0.621,4.05100255659053e-05,"16","DUSP6"
"HLA-DMB.2",4.80849366116796e-08,0.383701764934613,0.573,0.366,0.00115023976868799,"16","HLA-DMB"
"HLA-DMA.2",8.30104785434345e-08,0.31885856131225,0.557,0.344,0.0019856936572375,"16","HLA-DMA"
"FTL.6",9.12861861321239e-08,0.297569700497468,0.992,0.975,0.00218365685846654,"16","FTL"
"CD4.1",1.30266471154351e-07,0.314608807959246,0.679,0.47,0.00311610425648323,"16","CD4"
"ZFP36L1",2.16788943884791e-07,0.393648724970734,0.626,0.436,0.0051858083266681,"16","ZFP36L1"
"TYMP.2",2.40263845063884e-07,0.313297048925315,0.84,0.655,0.00574735143777317,"16","TYMP"
"HLA-DRB5.7",2.80962912680451e-07,0.674422631767382,0.656,0.497,0.00672091383422907,"16","HLA-DRB5"
"CTSB.7",6.34973199679567e-07,0.343976417510411,0.847,0.748,0.0151891939095349,"16","CTSB"
"AOAH.1",1.26014997607454e-06,0.271272270122739,0.618,0.419,0.030144047577679,"16","AOAH"
"CD300E",3.30670770059029e-06,0.308225312631298,0.664,0.479,0.0790997549058204,"16","CD300E"
"TMSB10.2",4.86650975796494e-06,0.268243461228916,0.985,0.953,0.116411779920279,"16","TMSB10"
"FGL2.2",6.2516931415001e-06,0.292403123816908,0.924,0.858,0.149546751637824,"16","FGL2"
"CFP.4",1.13125247569146e-05,0.381113516063196,0.748,0.61,0.270606904710153,"16","CFP"
"PLEKHO1",1.29686896033371e-05,0.325222847487392,0.656,0.536,0.310224024001427,"16","PLEKHO1"
"PPP1R15A.9",1.45942289304393e-05,0.2714097472737,0.763,0.584,0.349108550245038,"16","PPP1R15A"
"TYROBP.8",1.46665942002209e-05,0.276567494887772,0.969,0.907,0.350839599863483,"16","TYROBP"
"CECR1.3",1.79306215479706e-05,0.281253663601359,0.664,0.509,0.428918398049004,"16","CECR1"
"ITM2B.1",1.8038812635703e-05,0.260556620642352,0.855,0.72,0.431506437058651,"16","ITM2B"
"FCN1.12",2.36891205991805e-05,0.256075291983123,0.969,0.822,0.566667453852997,"16","FCN1"
"SULF2.2",2.50787089992625e-05,0.276899176112504,0.687,0.504,0.599907797971358,"16","SULF2"
"ZFP36",2.61286263090117e-05,0.329903688861882,0.718,0.571,0.625022869937869,"16","ZFP36"
"MS4A6A.6",2.73079962618833e-05,0.301862055485761,0.618,0.464,0.653234578580511,"16","MS4A6A"
"PSME2",3.05390432862732e-05,0.307034339081523,0.519,0.365,0.73052445445094,"16","PSME2"
"AIF1.10",3.59190426939389e-05,0.27527777408512,0.901,0.839,0.859219420281713,"16","AIF1"
"ATP6V1B2",6.87793142169936e-05,0.304662981980663,0.603,0.457,1,"16","ATP6V1B2"
"NFKBIA.8",8.74099453072685e-05,0.403685540430607,0.794,0.677,1,"16","NFKBIA"
"MALAT1.8",0.000100839275173905,-0.359926756944335,1,0.999,1,"16","MALAT1"
"CD52.3",0.000111774231416863,0.262776109311699,0.641,0.511,1,"16","CD52"
"VCAN.14",0.000138223586420983,-0.850867365653954,0.779,0.681,1,"16","VCAN"
"SAT1.11",0.000177862961648421,0.311509329789926,0.87,0.828,1,"16","SAT1"
"S100A8.12",0.0033542340946746,-0.993532047342661,0.794,0.652,1,"16","S100A8"
"IER2.2",0.0036678246192029,0.251306788955184,0.58,0.479,1,"16","IER2"
"S100A9.11",0.00797728280555671,-0.983711660867215,0.916,0.756,1,"16","S100A9"
"HSP90B1",0.00960574445883808,0.259152887443374,0.649,0.559,1,"16","HSP90B1"
"S100A8.13",1.10753811200802e-39,1.09101059044234,1,0.644,2.64934191773439e-35,"17","S100A8"
"S100A9.12",2.89887881328449e-34,0.963047013448483,1,0.753,6.93440800925783e-30,"17","S100A9"
"S100A12.2",6.99685115698111e-18,0.540582354128364,0.632,0.278,1.67371676526145e-13,"17","S100A12"
"HLA-DPA1.10",1.69023240420512e-13,-0.913525091554835,0.456,0.73,4.04320493409907e-09,"17","HLA-DPA1"
"MNDA.12",2.38403783572381e-11,0.463016681661326,0.888,0.678,5.70285690683492e-07,"17","MNDA"
"NAP1L1.14",4.96269229069778e-11,-0.73254358802206,0.4,0.631,1.18712562285782e-06,"17","NAP1L1"
"FOS.14",1.5082406365134e-10,0.440733017671691,1,0.855,3.60786242660372e-06,"17","FOS"
"CD14.12",3.29495921947229e-09,0.371293531646137,0.8,0.508,7.88187194889966e-05,"17","CD14"
"PLBD1.2",7.11929329970861e-09,0.355788860035051,0.624,0.381,0.00017030061502233,"17","PLBD1"
"LYN.15",2.17366137087318e-08,-0.570649072884088,0.512,0.714,0.000519961536526573,"17","LYN"
"MALAT1.9",8.9082588242888e-08,0.310168000015807,1,0.999,0.00213094459335812,"17","MALAT1"
"CSF3R.3",1.23964222922399e-07,0.311799952163395,0.608,0.379,0.0029653481765267,"17","CSF3R"
"JUN.7",1.73845590359687e-07,0.484511938118731,0.664,0.458,0.00415856036699408,"17","JUN"
"FOSB.10",3.12581431481889e-07,0.341014527490421,0.704,0.476,0.00747726042247826,"17","FOSB"
"HLA-DPB1.10",3.21238670256237e-07,-0.77913865903606,0.536,0.683,0.00768435023119944,"17","HLA-DPB1"
"SERPINB1.2",7.37951516544745e-07,0.300434377638988,0.64,0.427,0.0176525382272669,"17","SERPINB1"
"TNFRSF1B.14",1.86136903791488e-06,-0.438068861267383,0.784,0.848,0.0445258087559618,"17","TNFRSF1B"
"CSF1R.14",2.32552603469745e-06,-0.532999633008615,0.424,0.579,0.0556289082759976,"17","CSF1R"
"CD74.10",2.62470201948603e-06,-0.61922319883806,0.936,0.942,0.0627854970081252,"17","CD74"
"CAP1.9",2.63041466900734e-06,-0.400431330896499,0.696,0.784,0.0629221492973246,"17","CAP1"
"RGS2.9",2.63937112786593e-06,0.369504320146887,0.848,0.703,0.0631363967496809,"17","RGS2"
"WARS.12",2.86222628664234e-06,-0.429306889759306,0.328,0.521,0.0684673150027715,"17","WARS"
"ACTB.6",3.32879672270883e-06,-0.316394824747371,0.976,0.966,0.0796281464039179,"17","ACTB"
"ALDH2.5",3.64415729036366e-06,0.258231879154025,0.64,0.416,0.087171886542789,"17","ALDH2"
"MEGF9.5",3.89545483257714e-06,0.298499821477989,0.68,0.475,0.0931831750500778,"17","MEGF9"
"GRN.10",4.02240473055186e-06,0.29794482561329,0.896,0.696,0.096219943559531,"17","GRN"
"CD36.5",4.24902773223258e-06,0.356650767157538,0.56,0.387,0.101640992382736,"17","CD36"
"SELL.3",5.17306188868204e-06,0.263908501613874,0.6,0.392,0.123744813439163,"17","SELL"
"FCN1.13",5.36176155730408e-06,0.289262410735259,0.976,0.823,0.128258698212271,"17","FCN1"
"FGL2.3",6.96414763439742e-06,-0.370469506610592,0.824,0.863,0.166589375562421,"17","FGL2"
"ACTR2.6",7.14577119158976e-06,-0.347553003701723,0.664,0.772,0.170933992674019,"17","ACTR2"
"MCL1.3",7.5990075075474e-06,0.286843592251648,0.864,0.747,0.181775858588041,"17","MCL1"
"RPLP1.8",9.06070551212564e-06,0.284610491937984,0.912,0.8,0.216741136555557,"17","RPLP1"
"YBX1.5",1.18708264254308e-05,-0.3277526940658,0.568,0.73,0.283962038922731,"17","YBX1"
"ANXA5.2",2.33113936073429e-05,-0.280054191660965,0.424,0.614,0.557631846481249,"17","ANXA5"
"HLA-DRA.11",2.96200307229582e-05,-0.64161154164423,0.8,0.857,0.708540754923884,"17","HLA-DRA"
"IL6R.2",3.4150817941319e-05,0.264361980409215,0.56,0.385,0.816921715974293,"17","IL6R"
"CTSD.3",3.97895182573272e-05,0.283581308170901,0.592,0.427,0.951805066233525,"17","CTSD"
"USP15.1",6.7328748800784e-05,0.278739306539669,0.608,0.454,1,"17","USP15"
"ARPC5.3",9.24439373861423e-05,-0.311648725511699,0.568,0.715,1,"17","ARPC5"
"PTPRC.12",0.000122226758378449,-0.305291066002363,0.912,0.926,1,"17","PTPRC"
"LST1.13",0.000132179408520056,-0.374134679389351,0.632,0.726,1,"17","LST1"
"SERPINA1.8",0.000206862481136549,-0.314709315009553,0.584,0.692,1,"17","SERPINA1"
"LYST.6",0.000219496594250075,-0.376485303193914,0.592,0.648,1,"17","LYST"
"HLA-DRB5.8",0.00024043797148757,-0.400635402869706,0.336,0.51,1,"17","HLA-DRB5"
"HLA-DRB1.9",0.000300438721403618,-0.549215219055474,0.832,0.863,1,"17","HLA-DRB1"
"RPS28",0.000428598916680336,0.285657393263489,0.624,0.497,1,"17","RPS28"
"PTPN6.7",0.000901498182959483,-0.278527240678245,0.392,0.529,1,"17","PTPN6"
"HSP90B1.1",0.000932645371934009,-0.282348951630653,0.448,0.568,1,"17","HSP90B1"
"TXNIP.8",0.00172893554811634,-0.263721748191534,0.928,0.941,1,"17","TXNIP"
"UTRN.7",0.00173725053664557,-0.294235938389364,0.408,0.512,1,"17","UTRN"
"VCAN.15",2.64006529868169e-51,1.5670218647347,1,0.674,6.31530020097648e-47,"18","VCAN"
"S100A8.14",6.74734597699152e-43,1.48007224543404,1,0.646,1.61403263115614e-38,"18","S100A8"
"S100A9.13",5.66247053892183e-42,1.54181690533093,1,0.755,1.35451957761549e-37,"18","S100A9"
"S100A12.3",4.13481969982557e-31,0.858007462057424,0.75,0.276,9.89090220395274e-27,"18","S100A12"
"CYP1B1",9.11074832510342e-30,0.652264280895113,0.574,0.164,2.17938210684799e-25,"18","CYP1B1"
"PLBD1.3",1.27051496586862e-17,0.627222620596109,0.722,0.379,3.03919884985432e-13,"18","PLBD1"
"MNDA.13",2.75777155519779e-17,0.668657586311012,0.935,0.677,6.59686533718862e-13,"18","MNDA"
"CTSD.4",4.60781563237342e-16,0.586793758021839,0.75,0.422,1.10223557742005e-11,"18","CTSD"
"CD14.13",1.85340721646129e-15,0.641620143399744,0.861,0.508,4.43353540249705e-11,"18","CD14"
"APLP2.11",3.15926171037636e-15,0.621995744209491,0.991,0.833,7.55726993739129e-11,"18","APLP2"
"ITGAM.2",9.92417076877115e-15,0.521699271690727,0.639,0.319,2.37396088959775e-10,"18","ITGAM"
"PGD.3",2.05525948712528e-14,0.514697046529305,0.685,0.358,4.91638621915239e-10,"18","PGD"
"HLA-DPA1.11",5.26219039071877e-14,-1.05329007414866,0.491,0.728,1.25876856336384e-09,"18","HLA-DPA1"
"RGS2.10",2.24857876688628e-12,0.558797952866906,0.898,0.702,5.37882526826867e-08,"18","RGS2"
"FOS.15",1.29015919504768e-11,0.518858620926288,1,0.856,3.08618981047355e-07,"18","FOS"
"MEGF9.6",2.68061498566627e-11,0.500555624093687,0.741,0.474,6.41229910721229e-07,"18","MEGF9"
"FCN1.14",1.36450539434437e-10,0.477707106964826,0.991,0.823,3.26403335381118e-06,"18","FCN1"
"VIM.11",1.41919033338513e-10,0.505149419982217,0.954,0.909,3.39484519649056e-06,"18","VIM"
"CSF3R.4",1.45955976880002e-10,0.460272399033428,0.657,0.378,3.49141292294653e-06,"18","CSF3R"
"FOSB.11",1.59307812101225e-10,0.549886592579667,0.741,0.476,3.81080217327339e-06,"18","FOSB"
"TALDO1.3",2.27288722034875e-10,0.396923687797456,0.741,0.47,5.43697351979624e-06,"18","TALDO1"
"SERPINB1.3",2.56395693738676e-10,0.417170585233117,0.704,0.426,6.13324138992287e-06,"18","SERPINB1"
"MS4A6A.7",5.87896842338433e-10,0.400003024067694,0.787,0.459,1.40630803655777e-05,"18","MS4A6A"
"NCF2.8",6.40642473334648e-10,0.42892559133445,0.926,0.773,1.53248086046381e-05,"18","NCF2"
"ANXA1.11",7.24649701454618e-10,0.422192712319102,0.935,0.689,1.73343455084959e-05,"18","ANXA1"
"JUN.8",1.29076738766879e-09,0.572487787658581,0.741,0.456,3.08764466804251e-05,"18","JUN"
"PKM.8",7.65972230284842e-09,0.390353667524621,0.88,0.638,0.000183228217206437,"18","PKM"
"TSPO.8",3.52814632383689e-08,0.378323355598381,0.843,0.627,0.000843967882125023,"18","TSPO"
"SRGN.8",3.81856212503961e-08,0.361112681991629,0.963,0.806,0.000913438245930724,"18","SRGN"
"TKT.7",4.06017551849491e-08,0.387604011238028,0.935,0.836,0.000971234585779167,"18","TKT"
"GRN.11",4.32173605766403e-08,0.368851920907107,0.88,0.698,0.00103380248235381,"18","GRN"
"RTN3.1",5.23131703780807e-08,0.344502212615446,0.611,0.389,0.00125138334861407,"18","RTN3"
"METTL9.2",8.33827644705518e-08,0.304882270020604,0.565,0.318,0.00199459910890007,"18","METTL9"
"FPR1.2",9.74262737971528e-08,0.339653170327404,0.593,0.362,0.00233053389550169,"18","FPR1"
"HLA-DRB1.10",1.35101960282255e-07,-0.715322238743693,0.815,0.864,0.00323177399191183,"18","HLA-DRB1"
"LYZ.11",2.0412536582105e-07,0.315065935834757,1,0.824,0.00488288287580534,"18","LYZ"
"CD93.2",3.15085325082169e-07,0.384773888162869,0.648,0.42,0.00753715606129057,"18","CD93"
"RPS19.12",3.76557902396759e-07,-0.521649237984943,0.704,0.783,0.00900764158323286,"18","RPS19"
"USP15.2",5.18508470252257e-07,0.384698341584924,0.657,0.454,0.0124032411169042,"18","USP15"
"MT-RNR2.2",5.68218942511964e-07,0.294371219544274,1,1,0.0135923653238287,"18","MT-RNR2"
"MCL1.4",5.88924056706486e-07,0.332577998410509,0.907,0.746,0.0140876523604758,"18","MCL1"
"GPX1.9",7.2219054937041e-07,0.327823873590741,0.769,0.553,0.0172755201314896,"18","GPX1"
"PTAFR.5",7.52696961553846e-07,0.351356307998112,0.583,0.372,0.0180052640173295,"18","PTAFR"
"CD36.6",1.29492456142926e-06,0.316472585779955,0.62,0.386,0.0309758904339493,"18","CD36"
"HLA-DPB1.11",1.40525458798207e-06,-0.772640114157646,0.491,0.684,0.033615094999119,"18","HLA-DPB1"
"NAP1L1.15",1.43436282314741e-06,-0.642117832533174,0.481,0.627,0.0343113930925092,"18","NAP1L1"
"AMICA1.8",1.79177736134353e-06,0.29043385644889,0.843,0.622,0.0428611062606986,"18","AMICA1"
"ALDH2.6",2.94466017178316e-06,0.388226001572831,0.602,0.419,0.0704392159692251,"18","ALDH2"
"TNFRSF1B.15",4.31470242812005e-06,-0.46962256422578,0.843,0.846,0.10321199678306,"18","TNFRSF1B"
"TXNIP.9",5.07673645854038e-06,-0.411078398688767,0.917,0.942,0.121440612824744,"18","TXNIP"
"CCNL1.3",5.88450337824182e-06,0.302181182519285,0.722,0.528,0.140763205310923,"18","CCNL1"
"ITGB2.3",6.3886006288063e-06,0.25850009684015,0.972,0.937,0.152821715641676,"18","ITGB2"
"CTSS.6",6.8420593968443e-06,0.257359677683844,1,0.987,0.163668902831913,"18","CTSS"
"CRTAP.2",7.46079978797309e-06,0.276912622537882,0.546,0.338,0.178469791728104,"18","CRTAP"
"CD74.11",8.34272634350184e-06,-0.591210050644697,0.917,0.942,0.199566356862908,"18","CD74"
"JMJD1C",1.02987036267553e-05,0.329017135052185,0.593,0.401,0.246355289455613,"18","JMJD1C"
